255 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1035 -2.67989e+07 2.14906e+07 6.09799e+06 4.51254e+06 3.79489e+08 2.66947e+08 2.14337e+07 9.3079e+06 -10.4509 8.38081 2.37807 1.75978 6.22653 5.81934 1.64421 0.730086 2.56426e+06 inf 
1045 -2.86105e+07 2.14616e+07 6.20098e+06 4.72113e+06 4.21578e+08 2.62522e+08 2.18578e+07 1.00029e+07 -10.8342 8.1271 2.34819 1.7878 6.50099 5.77602 1.66226 0.769196 2.64075e+06 inf 
1055 -3.0628e+07 2.14773e+07 6.31703e+06 4.94639e+06 4.7049e+08 2.58995e+08 2.23494e+07 1.07714e+07 -11.2391 7.88121 2.31806 1.8151 6.80674 5.73813 1.6816 0.811181 2.72513e+06 inf 
1065 -3.28159e+07 2.15039e+07 6.43641e+06 5.18446e+06 5.25989e+08 2.55867e+08 2.28675e+07 1.16088e+07 -11.666 7.64455 2.28812 1.84306 7.13392 5.70268 1.70112 0.854413 2.81297e+06 inf 
1075 -3.53361e+07 2.16512e+07 6.59306e+06 5.45845e+06 5.92329e+08 2.54851e+08 2.35777e+07 1.25891e+07 -12.1615 7.45159 2.2691 1.87861 7.4805 5.67316 1.72215 0.896409 2.90558e+06 inf 
1085 -3.80192e+07 2.1786e+07 6.74753e+06 5.74637e+06 6.66939e+08 2.54066e+08 2.43181e+07 1.36602e+07 -12.5929 7.21606 2.23494 1.90334 7.89468 5.66403 1.74922 0.949681 3.0191e+06 inf 
1095 -4.11139e+07 2.20638e+07 6.94892e+06 6.08193e+06 7.56059e+08 2.55475e+08 2.52881e+07 1.49363e+07 -13.1202 7.04094 2.21752 1.94085 8.3146 5.65258 1.77552 0.999766 3.13364e+06 inf 
1105 -4.42917e+07 2.2289e+07 7.13638e+06 6.42261e+06 8.53997e+08 2.56731e+08 2.62653e+07 1.63123e+07 -13.6468 6.86753 2.19881 1.97889 8.76878 5.65146 1.80496 1.05358 3.24557e+06 inf 
1115 -4.80212e+07 2.26991e+07 7.38673e+06 6.83295e+06 9.72108e+08 2.60894e+08 2.75747e+07 1.7987e+07 -14.1097 6.66949 2.17039 2.00767 9.30286 5.67226 1.8416 1.11992 3.40342e+06 inf 
1125 -5.19689e+07 2.3123e+07 7.64653e+06 7.26449e+06 1.10579e+09 2.65918e+08 2.90246e+07 1.98706e+07 -14.6505 6.5186 2.15563 2.04793 9.85367 5.6985 1.88031 1.18647 3.54723e+06 inf 
1135 -5.64593e+07 2.36813e+07 7.95633e+06 7.76719e+06 1.26266e+09 2.73044e+08 3.07645e+07 2.21087e+07 -15.1282 6.34537 2.13188 2.08121 10.4625 5.73568 1.92311 1.26197 3.73206e+06 inf 
1145 -6.12175e+07 2.42465e+07 8.27456e+06 8.30326e+06 1.43852e+09 2.80986e+08 3.26653e+07 2.46205e+07 -15.5501 6.15897 2.10186 2.10915 11.1175 5.78287 1.96968 1.34367 3.93678e+06 inf 
1155 -6.65893e+07 2.49552e+07 8.649e+06 8.91581e+06 1.64479e+09 2.9143e+08 3.49435e+07 2.76016e+07 -15.9639 5.98266 2.07348 2.13744 11.8098 5.83731 2.01938 1.43124 4.17125e+06 inf 
1165 -7.25651e+07 2.5767e+07 9.06774e+06 9.60602e+06 1.88294e+09 3.03798e+08 3.75562e+07 3.10826e+07 -16.3006 5.78815 2.03693 2.15784 12.5404 5.89414 2.07059 1.52511 4.45167e+06 inf 
