255 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1255 3.34379e+09 1.3989e+09 1.52028e+09 3.09767e+06 225857 4.60405e+12 5.66075e+11 5.56913e+11 2.32262e+06 12413.8 338.787 141.734 154.032 0.313851 0.0228834 593.041 193.042 180.83 0.369894 0.0270942 9.86989e+06 inf 
1265 3.30253e+09 1.40882e+09 1.55738e+09 3.06055e+06 213681 4.38751e+12 5.57668e+11 5.60528e+11 2.18648e+06 10713.7 300.084 128.012 141.511 0.278096 0.0194161 555.536 185.163 175.804 0.348334 0.0244236 1.10054e+07 inf 
1275 3.25041e+09 1.4148e+09 1.59428e+09 3.02012e+06 202040 4.15548e+12 5.46519e+11 5.62363e+11 2.05166e+06 9228.39 261.913 114.002 128.465 0.243356 0.0162801 515.988 176.185 169.738 0.325726 0.0218762 1.24103e+07 inf 
1285 3.20184e+09 1.42063e+09 1.63227e+09 2.98061e+06 191200 3.93916e+12 5.35285e+11 5.64564e+11 1.92589e+06 7963.8 226.666 100.57 115.552 0.211004 0.0135355 476.953 166.673 163.139 0.30301 0.0195081 1.41258e+07 inf 
1295 3.15042e+09 1.42453e+09 1.67019e+09 2.93895e+06 180890 3.72466e+12 5.2298e+11 5.6623e+11 1.80562e+06 6872.53 192.739 87.1512 102.18 0.179802 0.0110666 436.717 156.205 155.565 0.279529 0.0172622 1.63455e+07 inf 
1305 3.09342e+09 1.4261e+09 1.70743e+09 2.89597e+06 171135 3.50617e+12 5.08994e+11 5.66819e+11 1.69015e+06 5929.17 163.331 75.2969 90.1513 0.152905 0.00903582 398.053 145.619 147.65 0.25663 0.0152122 1.89396e+07 inf 
1315 3.04124e+09 1.42898e+09 1.75005e+09 2.85891e+06 162305 3.30302e+12 4.95316e+11 5.67996e+11 1.5834e+06 5125.81 132.596 62.3026 76.3009 0.124646 0.00707636 355.567 133.093 137.631 0.231297 0.0131684 2.29362e+07 inf 
1325 2.98269e+09 1.42841e+09 1.79153e+09 2.81757e+06 153767 3.09947e+12 4.80084e+11 5.67778e+11 1.48007e+06 4426.96 103.133 49.3903 61.9463 0.0974236 0.00531683 310.7 118.998 125.678 0.20417 0.0111715 2.89208e+07 inf 
1335 2.92269e+09 1.42697e+09 1.83525e+09 2.77847e+06 145851 2.90029e+12 4.64179e+11 5.67008e+11 1.38255e+06 3825.23 81.0992 39.5959 50.9248 0.0770975 0.00404709 271.847 106.359 114.63 0.180053 0.0094744 3.60384e+07 inf 
1345 2.86303e+09 1.42431e+09 1.87792e+09 2.73798e+06 138327 2.71048e+12 4.48054e+11 5.6595e+11 1.29122e+06 3308.77 63.6537 31.6666 41.7516 0.0608733 0.00307542 237.087 94.6509 104.113 0.15812 0.00800659 4.49783e+07 inf 
1355 2.7992e+09 1.41899e+09 1.92144e+09 2.69534e+06 131132 2.52415e+12 4.31007e+11 5.63699e+11 1.20384e+06 2860.21 48.5455 24.609 33.3228 0.0467443 0.00227416 203.516 82.8806 93.0893 0.136721 0.00666571 5.76614e+07 inf 
1365 2.73505e+09 1.41404e+09 1.97177e+09 2.65762e+06 124579 2.34418e+12 4.13648e+11 5.61088e+11 1.12213e+06 2474.8 35.2224 18.2103 25.3927 0.0342253 0.00160435 170.141 70.6782 81.1233 0.115237 0.00541266 7.76509e+07 inf 
1375 2.6706e+09 1.40768e+09 2.02581e+09 2.61872e+06 118344 2.17345e+12 3.96171e+11 5.57876e+11 1.04533e+06 2142.34 24.1728 12.7415 18.3365 0.0237032 0.00107118 138.161 58.5114 68.6539 0.0943395 0.00427128 1.10479e+08 inf 
1385 2.60147e+09 1.39797e+09 2.07838e+09 2.57505e+06 112245 2.00731e+12 3.77933e+11 5.53194e+11 971750 1852.59 17.2561 9.27307 13.7864 0.0170809 0.000744545 114.093 49.2029 58.9864 0.0784479 0.00342554 1.50756e+08 inf 
1395 2.53033e+09 1.38575e+09 2.12532e+09 2.52703e+06 106305 1.84788e+12 3.59464e+11 5.47591e+11 902407 1602.09 13.1004 7.17454 11.0036 0.0130834 0.000550381 96.9305 42.5394 52.0961 0.0670889 0.00282696 1.93148e+08 inf 
1405 2.45783e+09 1.37105e+09 2.1632e+09 2.47522e+06 100540 1.69625e+12 3.40942e+11 5.4115e+11 837194 1385.5 10.8375 6.04547 9.53837 0.0109142 0.000443318 85.8018 38.2987 47.9078 0.0597695 0.0024316 2.26789e+08 inf 
1415 2.38293e+09 1.35459e+09 2.20633e+09 2.42235e+06 95051.1 1.55109e+12 3.22259e+11 5.33573e+11 775478 1197.53 8.52782 4.84771 7.89583 0.00866892 0.000340161 74.0147 33.6121 42.9786 0.0519622 0.00204203 2.7943e+08 inf 
1425 2.30746e+09 1.33661e+09 2.24364e+09 2.3694e+06 89860.3 1.41473e+12 3.03753e+11 5.25229e+11 717536 1034.98 7.48404 4.33519 7.27704 0.00768493 0.000291454 67.3241 31.087 40.6273 0.0476257 0.00180884 3.08317e+08 inf 
1435 2.22977e+09 1.31518e+09 2.25705e+09 2.31475e+06 84888.8 1.28491e+12 2.85285e+11 5.15764e+11 662825 893.84 8.32691 4.91147 8.4288 0.00864429 0.000317012 68.7683 32.2685 43.0702 0.0489954 0.0017993 2.67778e+08 inf 
1445 2.15149e+09 1.2926e+09 2.26429e+09 2.26149e+06 80234.6 1.16243e+12 2.67094e+11 5.05598e+11 611655 771.907 9.90014 5.94792 10.4192 0.0104063 0.000369201 72.4635 34.5494 47.0952 0.0520217 0.00184814 2.17319e+08 inf 
1455 2.07464e+09 1.26872e+09 2.2611e+09 2.20768e+06 75808.7 1.04952e+12 2.49494e+11 4.95039e+11 564087 666.78 12.9429 7.91507 14.1062 0.0137729 0.000472942 79.8752 38.6504 53.7529 0.0577012 0.00198396 1.60292e+08 inf 
1465 1.99544e+09 1.24424e+09 2.26614e+09 2.1552e+06 71661 9.41447e+11 2.31924e+11 4.83375e+11 519115 575.283 15.0487 9.38344 17.0901 0.0162535 0.000540432 82.9064 40.7555 57.9077 0.0604213 0.00201157 1.326e+08 inf 
1475 1.91286e+09 1.2145e+09 2.26194e+09 2.09303e+06 67418.7 8.42096e+11 2.14683e+11 4.69902e+11 475865 494.855 16.7155 10.6129 19.766 0.0182899 0.000589139 84.1383 41.9926 60.9553 0.0618371 0.00199429 1.14436e+08 inf 
1485 1.82754e+09 1.18141e+09 2.24773e+09 2.02662e+06 63265.2 7.48741e+11 1.97718e+11 4.55052e+11 434788 424.625 19.333 12.4978 23.7781 0.021439 0.000669264 86.8731 43.9933 65.1803 0.0643418 0.00201099 9.45295e+07 inf 
1495 1.74219e+09 1.14669e+09 2.22734e+09 1.95883e+06 59288.4 6.62763e+11 1.81349e+11 4.39423e+11 396296 363.802 22.2626 14.653 28.462 0.0250309 0.000757616 89.2944 45.8547 69.3187 0.0666147 0.00201863 7.82565e+07 inf 
1505 1.64979e+09 1.10389e+09 2.18572e+09 1.87693e+06 55103.9 5.82313e+11 1.65075e+11 4.21144e+11 358664 309.752 27.0343 18.0889 35.8163 0.0307563 0.000902961 93.8681 48.7627 74.9552 0.0702232 0.00206408 6.10257e+07 inf 
1515 1.55485e+09 1.05591e+09 2.13289e+09 1.7843e+06 50833.4 5.09468e+11 1.49495e+11 4.01272e+11 322853 262.532 30.4948 20.7093 41.8319 0.0349951 0.000996981 95.1952 50.0314 78.2313 0.0714659 0.00203838 5.09873e+07 inf 
1525 1.45936e+09 1.00605e+09 2.07566e+09 1.68999e+06 46738.2 4.43073e+11 1.34618e+11 3.80474e+11 289210 221.6 33.0786 22.8036 47.0478 0.0383061 0.00105939 94.5976 50.3122 80.0656 0.0713303 0.00197499 4.4118e+07 inf 
1535 1.3589e+09 9.51241e+08 2.00406e+09 1.58863e+06 42667.1 3.80586e+11 1.20017e+11 3.57795e+11 257099 185.776 35.5387 24.8774 52.4114 0.0415469 0.00111585 93.2219 50.1983 81.3039 0.0706942 0.00190089 3.82371e+07 inf 
1545 1.2613e+09 8.96379e+08 1.9291e+09 1.48795e+06 38823.7 3.25285e+11 1.06492e+11 3.35127e+11 227622 155.224 37.7392 26.8205 57.7204 0.0445207 0.00116164 91.1513 49.669 81.827 0.0694879 0.00181522 3.34215e+07 inf 
1555 1.16762e+09 8.43861e+08 1.85673e+09 1.39408e+06 35350.7 2.76049e+11 9.39503e+10 3.12865e+11 200714 129.269 40.1323 29.0045 63.8179 0.047916 0.00121504 88.7554 48.8663 81.7361 0.0678442 0.00172244 2.90942e+07 inf 
1565 1.07573e+09 7.90276e+08 1.77859e+09 1.29822e+06 32005.5 2.32719e+11 8.23616e+10 2.9041e+11 175887 107.066 40.62 29.8411 67.16 0.0490212 0.00120854 84.4842 47.1117 80.3462 0.0651035 0.00160695 2.64828e+07 inf 
1575 9.83222e+08 7.33697e+08 1.69121e+09 1.19745e+06 28711.6 1.9471e+11 7.15805e+10 2.67096e+11 152590 87.854 39.7637 29.6724 68.3963 0.0484276 0.00116116 79.3308 44.8824 78.2555 0.0618534 0.00148483 2.47266e+07 inf 
1585 8.908e+08 6.7593e+08 1.59902e+09 1.09598e+06 25566.7 1.60982e+11 6.15233e+10 2.43275e+11 130944 71.3577 37.9247 28.7769 68.0762 0.04666 0.00108847 73.5888 42.3222 75.6488 0.058289 0.00136132 2.34887e+07 inf 
1595 8.02605e+08 6.20766e+08 1.50961e+09 1.00131e+06 22733.1 1.31712e+11 5.23798e+10 2.20124e+11 111382 57.4911 36.5739 28.2877 68.7913 0.0456289 0.00103593 68.296 39.8334 72.7915 0.0547136 0.00124365 2.19447e+07 inf 
1605 7.18986e+08 5.67698e+08 1.42027e+09 911086 20137.9 1.06464e+11 4.4164e+10 1.97861e+11 93912.4 45.9427 35.1956 27.7898 69.5246 0.0445992 0.000985785 63.0305 37.2778 69.6563 0.0510694 0.00113013 2.04283e+07 inf 
1615 6.37746e+08 5.14133e+08 1.32454e+09 819883 17649.1 8.50033e+10 3.67953e+10 1.75893e+11 78132.2 36.2529 33.1141 26.6957 68.7752 0.0425714 0.000916404 57.5946 34.6105 66.355 0.0473771 0.00102107 1.9259e+07 inf 
1625 5.54922e+08 4.55462e+08 1.20596e+09 719713 15094.4 6.68465e+10 3.01063e+10 1.53163e+11 63570.7 27.9965 31.2953 25.6862 68.0113 0.0405888 0.00085126 52.8249 32.2194 63.3422 0.0440189 0.000924251 1.77318e+07 inf 
1635 4.73215e+08 3.92644e+08 1.0591e+09 612758 12524.3 5.1933e+10 2.4237e+10 1.30592e+11 50634.1 21.1772 31.5268 26.1589 70.5599 0.0408235 0.0008344 49.6586 30.5031 61.0056 0.0413136 0.000845373 1.50099e+07 inf 
1645 3.97065e+08 3.32712e+08 9.13965e+08 512230 10206.5 3.97147e+10 1.91907e+10 1.09433e+11 39553.1 15.7219 32.0248 26.8344 73.7146 0.0413133 0.000823195 46.6642 28.77 58.2434 0.0385139 0.000768361 1.23987e+07 inf 
1655 3.27864e+08 2.78728e+08 7.86429e+08 423242 8223.59 2.98013e+10 1.48871e+10 9.00585e+10 30171.9 11.4036 30.4915 25.9218 73.1382 0.0393617 0.000764797 42.9162 26.6938 55.0116 0.0354493 0.000689653 1.07526e+07 inf 
1665 2.64085e+08 2.27342e+08 6.58923e+08 339219 6429.77 2.19167e+10 1.12964e+10 7.22138e+10 22393.9 8.05422 28.3438 24.4003 70.7212 0.0364078 0.000690098 39.3563 24.8405 52.432 0.0328325 0.000623067 9.31718e+06 inf 
1675 2.03976e+08 1.76808e+08 5.23173e+08 258328 4777.75 1.55621e+10 8.25405e+09 5.55133e+10 15937.2 5.45718 27.2136 23.5889 69.7995 0.034465 0.000637426 36.5465 23.3406 50.3425 0.0306338 0.00056724 7.49538e+06 inf 
1685 1.52306e+08 1.31717e+08 3.92595e+08 187975 3393.83 1.06998e+10 5.86247e+09 4.13205e+10 11018.6 3.59443 27.9928 24.2087 72.1563 0.0345486 0.000623764 34.3943 22.1681 48.8661 0.0288366 0.000521106 5.44089e+06 inf 
1695 1.11744e+08 9.55345e+07 2.82104e+08 133567 2354.29 7.24525e+09 4.10442e+09 3.02409e+10 7495.73 2.33078 33.4821 28.6252 84.5274 0.0400211 0.00070542 32.4015 20.2587 43.7753 0.0253825 0.000448062 3.33743e+06 inf 
1705 7.6945e+07 6.57587e+07 1.96366e+08 89905.3 1547.66 4.61654e+09 2.67774e+09 2.06847e+10 4714.7 1.39826 34.7483 29.6966 88.6787 0.0406012 0.00069892 29.6207 18.0936 38.4352 0.0219249 0.000378105 2.21435e+06 inf 
1715 5.10298e+07 4.34117e+07 1.30526e+08 57877.3 973.485 2.85496e+09 1.69156e+09 1.36285e+10 2858.74 0.809323 36.1933 30.7901 92.5768 0.0410499 0.000690452 26.7386 15.8657 33.1005 0.0185063 0.000311922 1.40992e+06 inf 
1725 3.08697e+07 2.62477e+07 8.0222e+07 33998.3 558.743 1.61853e+09 9.74037e+08 8.17565e+09 1567.55 0.423661 35.0972 29.8422 91.2081 0.0386542 0.00063526 24.665 14.7265 31.2467 0.0169725 0.000279506 879550 inf 
1735 1.84107e+07 1.58386e+07 4.96805e+07 19949.1 320.442 8.6564e+08 5.42853e+08 4.83216e+09 835.378 0.215732 32.4279 27.8975 87.5053 0.0351376 0.000564413 21.7517 13.3375 29.2232 0.0153866 0.00024783 567743 inf 
1745 8.22122e+06 7.33008e+06 2.39868e+07 8998.62 141.46 3.20494e+08 2.19128e+08 2.13673e+09 324.385 0.0802369 27.6788 24.6786 80.7577 0.0302961 0.000476263 17.6892 11.3454 25.924 0.0132012 0.000208115 297022 inf 
1755 2.78517e+06 2.58519e+06 8.89776e+06 3058.45 47.0104 8.90041e+07 6.63886e+07 7.13741e+08 92.7398 0.0219321 22.6505 21.0242 72.3613 0.024873 0.000382313 14.5184 9.89406 23.8404 0.0116424 0.000179442 122963 inf 
1765 193776 211472 836553 239.584 3.62122 3.15094e+06 3.27252e+06 4.79127e+07 4.24267 0.000970374 12.661 13.8172 54.6588 0.015654 0.000236604 6.75099 4.78604 11.9559 0.00567104 8.61452e-05 15305 inf 
1775 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1785 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1795 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1805 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1815 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1825 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1835 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1845 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1855 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1865 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1875 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1885 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
1895 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
