255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
685 7171.52 301286 49283.1 16.7322 45.3779 227.794 418.139 100.993 1.1043e+06 37.765 62055.2 1661.68 0.000256922 0.00171727 0.0436011 0.120965 0.00717018 833631 0.00490243 0.205959 0.0336898 1.14381e-05 3.10202e-05 0.000155719 0.000285839 6.90386e-05 0.754896 0.001335 0.00134337 0.000957208 6.69333e-06 1.45486e-05 7.4546e-05 3.14254e-05 1.16273e-05 0.000543631 1.46285e+06 inf 
695 7079.36 301530 50908.1 18.3288 50.7574 240.377 413.473 99.0173 1.1094e+06 36.7439 61864.3 1764.69 0.00030599 0.00212765 0.0480666 0.117703 0.00686196 837404 0.00481675 0.205159 0.0346376 1.24708e-05 3.4535e-05 0.000163551 0.000281325 6.73708e-05 0.754827 0.00134135 0.00137907 0.000962365 7.25757e-06 1.59678e-05 7.71701e-05 3.06754e-05 1.14022e-05 0.000558784 1.46974e+06 inf 
705 6993.61 302300 52649.7 20.0119 56.6959 253.098 409.038 97.1297 1.11651e+06 35.7586 61779.4 1875.25 0.000361622 0.00262478 0.0526857 0.114447 0.00656145 842700 0.00472768 0.204355 0.0355912 1.3528e-05 3.83264e-05 0.000171094 0.00027651 6.56597e-05 0.754761 0.00134976 0.00141499 0.00096733 7.8389e-06 1.74767e-05 7.96381e-05 3.01382e-05 1.11511e-05 0.000573673 1.47929e+06 inf 
715 6918.98 303513 54503.6 21.8448 63.3853 266.52 404.9 95.2718 1.12538e+06 34.8508 61780 1993.56 0.000426863 0.00324142 0.0577197 0.111261 0.00626425 849326 0.00463996 0.20354 0.0365509 1.46494e-05 4.2507e-05 0.000178732 0.000271531 6.38905e-05 0.754698 0.00135726 0.00145295 0.000971808 8.46487e-06 1.91545e-05 8.22344e-05 2.9735e-05 1.09038e-05 0.000590637 1.49117e+06 inf 
725 6836.22 304201 56289.2 23.7388 70.6235 279.679 400.023 93.1527 1.13242e+06 33.918 61670.2 2112.87 0.000499983 0.00397984 0.0628449 0.107893 0.0059518 854567 0.00455562 0.202718 0.0375108 1.58194e-05 4.70631e-05 0.000186376 0.000266573 6.20764e-05 0.754638 0.0013598 0.0014915 0.00097069 9.10667e-06 2.09096e-05 8.45185e-05 2.89559e-05 1.06191e-05 0.000607837 1.50061e+06 inf 
735 6763.08 305455 58217.4 25.7647 78.6503 293.281 395.461 91.1347 1.14168e+06 33.0529 61671.1 2241.55 0.000583688 0.00487739 0.0682786 0.104605 0.00565099 861487 0.00446999 0.201887 0.0384782 1.70289e-05 5.19831e-05 0.000193841 0.000261376 6.02346e-05 0.75458 0.0013657 0.00153148 0.000975951 9.78764e-06 2.28346e-05 8.69113e-05 2.86428e-05 1.03327e-05 0.000625337 1.513e+06 inf 
745 6685.77 306460 60134 27.901 87.5086 307.138 390.479 88.9228 1.15013e+06 32.1767 61616.7 2373.73 0.000678537 0.00596786 0.0740086 0.101237 0.00534047 867805 0.00438608 0.201047 0.0394499 1.8304e-05 5.74085e-05 0.000201492 0.000256167 5.83363e-05 0.754525 0.00136794 0.00157068 0.000975676 1.04932e-05 2.48872e-05 8.9179e-05 2.81655e-05 1.00201e-05 0.000644371 1.52432e+06 inf 
755 6619.59 307932 62173.7 30.1676 97.289 321.505 386.013 86.7772 1.16046e+06 31.3656 61652.5 2514.66 0.000785311 0.00728 0.0800057 0.0980367 0.00503933 875536 0.00430372 0.200202 0.0404222 1.96135e-05 6.32524e-05 0.000209026 0.000250966 5.64182e-05 0.754473 0.0013676 0.00161601 0.000973191 1.12197e-05 2.70597e-05 9.12346e-05 2.74691e-05 9.65968e-06 0.000663728 1.53811e+06 inf 
765 6543.84 309021 64182.6 32.5322 107.936 335.861 380.779 84.4243 1.1695e+06 30.5349 61606 2658.84 0.000905475 0.00885656 0.0862796 0.0946747 0.00473118 882296 0.00422133 0.199345 0.0414032 2.0986e-05 6.96276e-05 0.000216659 0.000245635 5.44608e-05 0.754423 0.00137037 0.00166133 0.000974041 1.19873e-05 2.94148e-05 9.33624e-05 2.71425e-05 9.27528e-06 0.000684097 1.55018e+06 inf 
775 6496.45 311469 66519.8 35.1478 120.073 351.93 377.094 82.3839 1.18383e+06 29.8353 61824.5 2821.17 0.00104333 0.0107872 0.0932073 0.0917409 0.00444907 893057 0.00413975 0.198478 0.0423886 2.23973e-05 7.65146e-05 0.000224261 0.000240296 5.24977e-05 0.754377 0.00136914 0.00170492 0.000974444 1.27752e-05 3.19295e-05 9.5402e-05 2.67945e-05 8.89303e-06 0.000704026 1.56928e+06 inf 
785 6416 312602 68626.2 37.7004 132.72 366.578 371.557 79.9629 1.19331e+06 28.9938 61776.9 2978.58 0.00119107 0.0130328 0.0999664 0.0883849 0.00415647 900154 0.00405577 0.197606 0.0433809 2.38317e-05 8.38968e-05 0.000231726 0.000234874 5.05472e-05 0.754332 0.00137066 0.00175351 0.000977997 1.36002e-05 3.46378e-05 9.74432e-05 2.65572e-05 8.51019e-06 0.000726269 1.58194e+06 inf 
